Field [T],Moment (m) [muB/f.u.],Moment (m) [muB/f.u.]_lin-part,Moment (m) [muB/f.u.]_y-lin-subtract
-0.8610457009,0.19131788070260364,0.831991347830665,-0.6406734671280613
-0.8710487625,0.20439944519508937,0.8416568751009575,-0.6372574299058682
-0.8810532921,0.21748100968757508,0.8513238208363763,-0.6338428111488013
-0.8910569127000001,0.22238659637225722,0.8609898882442747,-0.6386032918720176
-0.9010628088,0.2321977697416215,0.8706581543697443,-0.6384603846281227
-0.9110668365,0.24527933423410722,0.8803246151408257,-0.6350452809067185
-0.9210709610000001,0.25018492091878936,0.8899911694455751,-0.6398062485267858
-0.9310747254,0.2599960942881537,0.8996573758012155,-0.6396612815130618
-0.9410789702000001,0.27144246321907867,0.9093240463466696,-0.637881583127591
-0.9510830287000002,0.2796184410268822,0.9189905368784638,-0.6393720958515816
-0.9610854695000001,0.28942961439624654,0.9286554642964742,-0.6392258499002276
-0.9710921265000001,0.292700005519368,0.9383244656468172,-0.6456244601274492
-0.9810959991,0.3057815700118537,0.9479907765514539,-0.6422092065396002
-0.991098993,0.315592743381218,0.9576562384061545,-0.6420634950249365
-1.0011053980000002,0.32376872118902156,0.9673249962597594,-0.6435562750707379
-1.011108955,0.3319446989968251,0.976991002213719,-0.645046303216894
-1.0211131100000002,0.34502626348931087,0.9866575859893039,-0.6416313224999931
-1.03111817,0.35647263242023586,0.996325044227381,-0.6398524118071451
-1.041121557,0.36137821910491796,1.0059908859176683,-0.6446126668127503
-1.051128566,0.37282458803584295,1.0156602273904392,-0.6428356393545962
-1.0611307110000001,0.3777301747205251,1.0253248689896592,-0.6475946942691342
-1.071136979,0.3908117392130109,1.034993494466069,-0.6441817552530583
-1.0811410970000002,0.40225810814393587,1.0446600424901487,-0.6424019343462127
-1.091145051,0.4038933037054966,1.0543264320480967,-0.6504331283426001
-1.1011503280000001,0.4169748681979823,1.063994099963921,-0.6470192317659388
-1.1111559880000001,0.430056432690468,1.0736621379561369,-0.6436057052656688
-1.121158544,0.4382324104982716,1.0833271766869417,-0.6450947661886702
-1.1311645670000001,0.44313799718295377,1.0929955654304115,-0.6498575682474579
-1.14116886,0.4562195616754395,1.1026622825494483,-0.6464427208740088
-1.151174022,0.4627603439216823,1.112329839345729,-0.6495694954240467
-1.161177911,0.4725715172910466,1.1219961660969788,-0.6494246488059322
-1.171182723,0.475841908414168,1.1316633847033453,-0.6558214762891772
-1.181188388,0.4970994507144573,1.1413314275268458,-0.6442319768123884
-1.1911917520000002,0.5020050373991395,1.1509972469932246,-0.648992209594085
-1.201197649,0.5118162107685038,1.1606655139883248,-0.6488493032198211
-1.211203409,0.5167217974531859,1.1703336486062306,-0.6536118511530447
-1.2212078400000002,0.5298033619456717,1.1800004990687194,-0.6501971371230477
-1.2312118140000001,0.5412497308765966,1.1896669079518054,-0.6484171770752089
-1.2412168410000002,0.5461553175612788,1.199334334303405,-0.6531790167421263
-1.251222121,0.5559664909306431,1.2090020051179997,-0.6530355141873567
-1.261226822,0.5674128598615681,1.2186691164698507,-0.6512562566082825
-1.271232912,0.5772240332309323,1.2283375699525327,-0.6511135367216004
-1.281236932,0.5886704021618574,1.2380040232834362,-0.6493336211215788
-1.2912411400000001,0.5984815755312217,1.2476706582706363,-0.6491890827394147
-1.30124751,0.6050223577774645,1.2573393823052497,-0.6523170245277852
-1.311252569,0.6181039222699501,1.26700683957707,-0.6489029173071199
-1.321255842,0.6279150956393145,1.2766725711140707,-0.6487574754747563
-1.331261304,0.6295502912008752,1.286340417787421,-0.6567901265865458
-1.341267319,0.6426318556933609,1.2960087988008355,-0.6533769431074746
-1.35127208,0.6573486157474074,1.3056759681281003,-0.648327352380693
-1.361276414,0.6622542024320895,1.3153427248636698,-0.6530885224315801
-1.3712804710000002,0.6671597891167717,1.3250092139460785,-0.6578494248293068
-1.381287458,0.6835117447323787,1.3346785341611977,-0.6511667894288189
-1.391291255,0.6933229181017431,1.3443447720168131,-0.65102185391507
-1.4012978600000001,0.6965933092248645,1.3540137231217972,-0.6574204138969327
-1.411301326,0.7129452648404717,1.3636796411463792,-0.6507343763059076
-1.421308008,0.7211212426482753,1.373348666653145,-0.6522274240048697
-1.4313121180000001,0.7292972204560788,1.3830152069471693,-0.6537179864910905
-1.441318146,0.7374731982638824,1.3926836005219234,-0.6552104022580411
-1.45132407,0.7521899583179288,1.4023518936059605,-0.6501619352880316
-1.461327176,0.7538251538794896,1.4120174637780591,-0.6581923098985696
-1.471333336,0.7685419139335359,1.421685984898724,-0.6531440709651881
-1.4813370090000002,0.779988282864461,1.4313521029384841,-0.651363820074023
-1.491343678,0.779988282864461,1.4410211158839097,-0.6610328330194487
-1.5013487540000001,0.7979754340416289,1.4506885895820976,-0.6527131555404687
-1.511353761,0.8012458251647503,1.460355996608559,-0.6591101714438088
-1.521358585,0.8077866074109932,1.4700232268100082,-0.6622366193990151
-1.531362013,0.8274089541497217,1.4796891081168284,-0.6522801539671068
-1.5413684810000001,0.8355849319575254,1.4893579268446178,-0.6537729948870924
-1.551373189,0.8437609097653289,1.499025044960267,-0.655264135194938
-1.56137772,0.8617480609424968,1.5086919920484452,-0.6469439311059485
-1.5713843440000002,0.8633832565040575,1.5183609615123106,-0.6549777050082531
-1.581387557,0.8748296254349824,1.5280266350738974,-0.6531970096389149
-1.5913941720000002,0.8895463854890289,1.5376955958414509,-0.648149210352422
-1.6013983010000001,0.8895463854890289,1.547362154494356,-0.6578157690053272
-1.611404411,0.9009927544199539,1.5570306273021761,-0.6560378728822224
-1.62140909,0.9189799055971217,1.5666977173963752,-0.6477178117992535
-1.6314141050000002,0.9271558834049254,1.5763651321528922,-0.6492092487479668
-1.641419656,0.9255206878433646,1.586033064823106,-0.6605123769797414
-1.6514237850000002,0.9467782301436538,1.5956996234760115,-0.6489213933323577
-1.661430681,0.9549542079514576,1.6053688557617527,-0.6504146478102952
-1.671434393,0.9598597946361396,1.6150350114855319,-0.6551752168493924
-1.6814400989999998,0.9778469458133074,1.624703093925565,-0.6468561481122574
-1.691444905,0.9794821413748682,1.6343703067343902,-0.654888165359522
-1.7014498080000002,0.9892933147442324,1.6440376132701346,-0.6547442985259022
-1.711455105,1.0056452703598397,1.6537053005110967,-0.6480600301512569
-1.7214591530000003,1.0072804659214005,1.6633717808971935,-0.656091314975793
-1.731465824,1.0187268348523253,1.6730407957751328,-0.6543139609228076
-1.741470624,1.031808399344811,1.6827080027864165,-0.6508996034416055
-1.751475739,1.0465251593988574,1.6923755141686232,-0.6458503547697656
-1.761479951,1.0448899638372966,1.7020421530208512,-0.6571521891835544
-1.771485099,1.0579715283297826,1.7117096962895353,-0.6537381679597527
-1.78149222,1.0775938750685112,1.721379145983079,-0.6437852709145677
