Magnetic Field (T),Moment (emu),M. Std. Err. (emu),Moment (emu)_lin-part,Moment (emu)_y-lin-subtract
-0.06164818115234371,3.23465876831481e-06,2.40543966560104e-08,3.492609771927359e-06,-2.5795100361254896e-07
-0.049212548828125,2.65501914177141e-06,2.26096600844029e-08,2.7880827256495175e-06,-1.3306358387810739e-07
-0.0392880950927734,2.17680439323944e-06,2.14880587454488e-08,2.225823735210313e-06,-4.901934197087302e-08
-0.0313485290527344,1.80974489727171e-06,2.10574885501922e-08,1.7760163699649785e-06,3.372852730673162e-08
-0.0250442276000977,1.50542583229638e-06,1.96582170645155e-08,1.4188531179909548e-06,8.657271430542511e-08
-0.0200120742797852,1.27688176498901e-06,1.92878720327305e-08,1.133762016650458e-06,1.431197483385521e-07
-0.0159613250732422,1.08148656098171e-06,1.85965572829454e-08,9.042712839484238e-07,1.7721527703328619e-07
-0.012761944580078101,9.38419480288402e-07,1.82974814979802e-08,7.230139075641104e-07,2.154055727242916e-07
-0.0101894371032715,8.1899436562742e-07,1.87180751340459e-08,5.772713311586855e-07,2.4172303446873445e-07
-0.008129713439941412,7.37830843160605e-07,1.83615524713778e-08,4.605799566599069e-07,2.7725088650069807e-07
-0.00651039505004883,6.5632979973804e-07,1.83049061888913e-08,3.688392576371022e-07,2.874905421009378e-07
-0.00519776649475098,5.93335105660876e-07,1.8238607038273e-08,2.944737332461223e-07,2.988613724147537e-07
-0.00412680816650391,5.42011465460286e-07,1.81643759779242e-08,2.337997692678598e-07,3.0821169619242623e-07
-0.00333064308166504,5.02048044141496e-07,1.83699886935748e-08,1.8869391369518655e-07,3.133541304463095e-07
-0.00265592727661133,4.6651091455745e-07,1.79252004432426e-08,1.5046863324155822e-07,3.160422813158918e-07
-0.00213087558746338,4.44181951461991e-07,1.7463905942634e-08,1.207224083569433e-07,3.234595431050477e-07
-0.00171745872497559,4.18087385515725e-07,1.74298652130694e-08,9.730073156430186e-08,3.207866539514231e-07
-0.00136415300369263,4.06705233788011e-07,1.75144745407412e-08,7.728458523905382e-08,3.294206485489572e-07
-0.00110530729293823,3.935225927734e-07,1.84612231934921e-08,6.261996672308757e-08,3.309026260503124e-07
-0.000886944770812988,3.86549383015976e-07,1.77831233900352e-08,5.024887864974009e-08,3.363005043662359e-07
-0.000702931308746338,3.77431225970905e-07,1.79306295784578e-08,3.982379872415444e-08,3.3760742724675054e-07
-0.0005827092170715331,3.72948375821054e-07,1.73690113871788e-08,3.301274859524067e-08,3.3993562722581335e-07
-0.0004723011493682861,3.61621690838417e-07,1.75369266707415e-08,2.675770118018294e-08,3.3486398965823405e-07
-0.00037048037052154505,3.58677880526896e-07,1.75659295647992e-08,2.0989157152799867e-08,3.3768872337409615e-07
-0.000323863649368286,3.57784054335187e-07,1.76839633300058e-08,1.8348138183679873e-08,3.394359161515071e-07
