Magnetic Field (T),Moment (muB/f.u.),M. Std. Err. (muB/f.u.),Moment (muB/f.u.)_lin-part,Moment (muB/f.u.)_y-lin-subtract
-0.151791455078125,0.13277569119402985,0.0005345475772074084,0.14214507836065798,-0.009369387166628149
-0.12117161865234401,0.10422410065688145,0.0004700210063686117,0.11347113854044204,-0.009247037883560594
-0.09673217773437501,0.08190581052489283,0.00043312138798935686,0.09058482888231681,-0.008679018357423988
-0.07720344848632811,0.06413889717067689,0.00041930124932467664,0.07229715420511594,-0.008158257034439054
-0.0616469543457031,0.05028830414665411,0.00036718619827116075,0.05772927831580357,-0.00744097416914946
-0.049206420898437506,0.038940988541176724,0.00035900882407571095,0.046079343207138836,-0.0071383546659621105
-0.039284414672851604,0.029967137627923066,0.0003409353791104248,0.036787882421648974,-0.006820744793725908
-0.031353436279296897,0.022929188603942545,0.0003240997583414721,0.029360919259274067,-0.006431730655331522
-0.0250405471801758,0.017383382718060062,0.0003255048032972787,0.023449215499567303,-0.00606583278150724
-0.0199998062133789,0.013011415850774291,0.0003143630619274128,0.01872881460906696,-0.005717398758292668
-0.0159527374267578,0.009344602610055376,0.00029832749192044186,0.01493893783695785,-0.005594335226902471
-0.0127374092102051,0.00652930585980567,0.0003015157269126782,0.011927944358689362,-0.005398638498883691
-0.0101906639099121,0.004374643810725848,0.00029535257959990987,0.00954304522132708,-0.005168401410601232
-0.00813584747314453,0.0025769541416614896,0.0002933340581904883,0.007618812771807681,-0.005041858630146192
-0.006496900939941411,0.0010253799932087677,0.0002846586175066505,0.006084021611981322,-0.005058641618772554
-0.00520758018493652,-4.365094739658822e-05,0.00028403824011812793,0.0048766374436309615,-0.00492028839102755
-0.0041672908782959,-0.0008608986398380152,0.0002838598975467794,0.003902458726297514,-0.004763357366135529
-0.00332205581665039,-0.0016862213681580356,0.0002769409097227957,0.0031109385184640817,-0.004797159886622117
-0.0026485668182373,-0.002410146170678579,0.0002746141969386866,0.002480249877886803,-0.004890396048565383
-0.0021382360458374,-0.0027984989692736257,0.00027447999755949654,0.002002350726084726,-0.004800849695358352
-0.0017100980758667,-0.0032045239918647114,0.0002847446044748349,0.0016014210080097823,-0.0048059449998744935
-0.0013702866554260301,-0.003552396626868437,0.0002789249083398371,0.001283204669932485,-0.0048356012968009225
-0.0011004003524780301,-0.003815938998227929,0.0002761533176385287,0.0010304696944276597,-0.004846408692655588
-0.000875903987884521,-0.0040781812899775725,0.0002867386976304985,0.0008202401177996271,-0.004898421407777199
-0.000701704597473145,-0.004097480319651137,0.00028591880777690724,0.0006571111327875298,-0.004754591452438667
-0.0005863894462585451,-0.004207003365496117,0.00027503038331153936,0.0005491242820314451,-0.004756127647527562
-0.000457580089569092,-0.004392950561097418,0.00026041138867412424,0.00042850078520295404,-0.004821451346300373
-0.000365573358535767,-0.004410984377845167,0.00026767849911508106,0.00034234109995776854,-0.004753325477802936
-0.000299328517913818,-0.004556946942145768,0.0002827617318314229,0.0002803061319396429,-0.004837253074085411
-0.000250258255004883,-0.0045113017515351975,0.0002779698070647237,0.00023435429385509018,-0.004745656045390288
-0.000220816111564636,-0.00454268632155694,0.0002667985357434216,0.00020678320440037978,-0.0047494695259573195
-0.00017174586057663,-0.004544324246069327,0.0002720891887782674,0.0001608313774791787,-0.004705155623548505
-0.000143530476093292,-0.004617348972555394,0.00026916126078180595,0.00013440908620925221,-0.004751758058764646
0.00011286157369613601,-0.004721462955961852,0.00027394935542893894,-0.00010568919856975784,-0.0046157737573920945
0.00014107697010040302,-0.004819352251309664,0.0002787226334101247,-0.0001321115010030359,-0.004687240750306628
0.000175426149368286,-0.004817208036780256,0.0002748568161289454,-0.00016427778319688224,-0.0046529302535833735
0.00022940340042114298,-0.004838221531850224,0.0002805450135219182,-0.0002148247693671662,-0.004623396762483058
0.000320183372497559,-0.004924996287214553,0.0002691031695040907,-0.00029983565642756777,-0.004625160630786986
0.00038642821311950703,-0.005026656297678616,0.00027177675440926265,-0.0003618706244456925,-0.004664785673232924
0.0005164643764495849,-0.005095317971438577,0.00027278785365132343,-0.00048364296411237387,-0.004611675007326204
0.000640366744995117,-0.005229895948108765,0.0002746528068550455,-0.0005996713128551346,-0.0046302246352536314
0.000817019653320312,-0.005388888967643673,0.00026626884049120073,-0.0007650978942368009,-0.004623791073406872
0.00104274272918701,-0.00553453508459682,0.00026824672436228064,-0.0009764762243962067,-0.004558058860200614
0.00131508264541626,-0.0057270391175752765,0.00027096604085110574,-0.001231508885577413,-0.004495530231997864
0.00165121383666992,-0.005989390343848317,0.000269745597845861,-0.0015462788737537663,-0.0044431114700945505
0.00205972366333008,-0.006310357770423769,0.00027347142242020614,-0.0019288278208721703,-0.004381529949551599
0.00260563011169434,-0.006695662993686931,0.0002718034655933338,-0.0024400418074591464,-0.004255621186227783
0.0032545841217041004,-0.007137361218232645,0.00026971653233219474,-0.0030477546629543596,-0.004089606555278285
0.00408509826660156,-0.007725984985368245,0.0002614191367632486,-0.0038254894711840038,-0.0039004955141842415
0.00511679992675781,-0.008430518834673262,0.0002579082144504123,-0.004791626288650124,-0.0036388925460231385
0.006423295593261721,-0.00945508780880305,0.0002603730024425664,-0.006015093899507896,-0.0034399939092951545
0.00807573623657227,-0.010641450348152299,0.0002603218125143756,-0.007562521616099857,-0.003078928732052442
0.0101096984863281,-0.012044247569142899,0.00026297966896979144,-0.009467225166279,-0.002577022402863899
0.0126944732666016,-0.014098198115821504,0.00025361504877806606,-0.011887737002716213,-0.00221046111310529
0.015909800720214803,-0.01664123764076948,0.00025420075853615977,-0.014898729766530157,-0.0017425078742393213
0.0199163864135742,-0.01977648811352447,0.00024600089509145404,-0.018650696153888,-0.0011257919596364685
0.0249767562866211,-0.02390370407956275,0.00023561058712626167,-0.023389478529799394,-0.0005142255497633551
0.031303137207031304,-0.028961214076462148,0.00023883165573817345,-0.029313816702908287,0.00035260262644614055
0.0392255310058594,-0.03599430276663466,0.00022317929762995372,-0.036732740823233814,0.0007384380565991603
0.049140176391601606,-0.04479268362889582,0.00020504928047618065,-0.04601730855169459,0.001224624922798777
0.061557403564453106,-0.05575825981098797,0.00018786111821843997,-0.05764541850425168,0.0018871586932637109
0.0771592895507812,-0.07006242017299616,0.00016312208851523437,-0.07225580157857707,0.0021933814055808977
0.09665979614257811,-0.08787255590077878,0.0001879864459275352,-0.09051704715486356,0.0026444912540847724
0.12109432373046901,-0.11018753359789156,9.762910454881813e-05,-0.11339875572600004,0.0032112221281084844
0.151719079589844,-0.138370533129571,0.0006128367961280432,-0.14207730234884103,0.0037067692192700296
0.190065026855469,-0.173836828899828,0.0001210052707454037,-0.1779863571509083,0.004149528251080314
0.23812934570312502,-0.21789469712715165,0.00039304574934676234,-0.22299617911641567,0.005101481989264028
0.298331176757812,-0.27389917083053694,0.00036165898645577237,-0.2793721720095545,0.00547300117901755
0.373777905273438,-0.34405862531879494,0.0005212588656134788,-0.35002424614237876,0.005965620823583816
0.46826142578125,-0.4321031970053135,0.0006957754562739639,-0.43850332040556006,0.00640012340024655
0.5866470703125001,-0.542576589516963,0.0009695835513540666,-0.5493655340262835,0.006788944509320537
0.734968017578125,-0.6812927370429245,0.0013062552365093701,-0.6882606560260568,0.006967918983132369
0.92076396484375,-0.855288949130883,0.001703788464495583,-0.8622492344316863,0.006960285300803321
1.1535716796875,-1.072695580468402,0.0021815129272290275,-1.080261973372744,0.0075663929043422035
1.44517158203125,-1.345698409276339,0.0027287092189371715,-1.3533306447764084,0.007632235500069234
1.8105130859375,-1.6884118887257773,0.003626392511076555,-1.6954546245118034,0.007042735786026095
2.2682476562500002,-2.116910030782926,0.004702642410084877,-2.1241000731766477,0.007190042393721506
2.8416482421875,-2.6536937475556464,0.006534811449532973,-2.6610609395059353,0.00736719195028865
3.5600148437500003,-3.3285334110483813,0.009291922451981507,-3.333775202757614,0.00524179170923251
4.4599800781250005,-4.169180340402466,0.014664639170790533,-4.17654747011786,0.007367129715393959
5.58747578125,-5.226312373686325,0.01773165405379073,-5.232390600348877,0.006078226662551734
6.99994609375,-6.549658389016171,0.013553625143864689,-6.555098147681361,0.005439758665189385
6.9999578125,-6.547102763379099,0.013454633217695423,-6.555109121702501,0.008006358323402152
