Magnetic Field (T),Moment (emu),M. Std. Err. (emu),Moment (emu)_lin-part,Moment (emu)_y-lin-subtract
-2.268289453125,0.0001294264879131,2.98030171985556e-07,0.00012990123406552437,-4.747461524243614e-07
-1.8105927734375,0.000103157709015,2.36392750410655e-07,0.00010368969239601294,-5.319833810129307e-07
-1.4452537109375,8.21895678571822e-05,1.87572661724378e-07,8.276732069177152e-05,-5.777528345893236e-07
-1.1536341796875,6.54876034822304e-05,1.52223694163663e-07,6.606674619727944e-05,-5.791427150490298e-07
-0.92083876953125,5.21295256936039e-05,1.18769381790769e-07,5.273493308920151e-05,-6.054073955976156e-07
-0.7350354980468751,4.14836613615591e-05,1.00254654767756e-07,4.209428304959571e-05,-6.106216880366109e-07
-0.586730517578125,3.29986290444369e-05,8.09517008906193e-08,3.360109892161199e-05,-6.024698771750907e-07
-0.4683251953125,2.62044332763396e-05,6.57495740267093e-08,2.682021940862014e-05,-6.157861322805392e-07
-0.373847827148438,2.07922478321375e-05,5.7122117818359e-08,2.140965476535271e-05,-6.174069332152106e-07
-0.298417016601562,1.64794643552031e-05,4.85290645472371e-08,1.708985538388374e-05,-6.103910286806394e-07
-0.23819680175781302,1.30405522113362e-05,4.17055359087311e-08,1.3641141987488594e-05,-6.005897761523939e-07
-0.19015703125,1.02946861237237e-05,3.54937909743629e-08,1.0889982754000063e-05,-5.952966302763622e-07
-0.151791455078125,8.11986616862523e-06,3.26901313685813e-08,8.692848837296709e-06,-5.729826686714783e-07
-0.12117161865234401,6.37380036412309e-06,2.87440241043707e-08,6.939300791162822e-06,-5.655004270397325e-07
-0.09673217773437501,5.00893057994346e-06,2.64874366204837e-08,5.539693906449819e-06,-5.307633265063591e-07
-0.07720344848632811,3.92239917221029e-06,2.56422692906819e-08,4.421315462482776e-06,-4.989162902724854e-07
-0.0616469543457031,3.07536941322519e-06,2.24551855999841e-08,3.5304204385623315e-06,-4.5505102533714135e-07
-0.049206420898437506,2.38142699604746e-06,2.1955100204226e-08,2.8179713968375953e-06,-4.365444007901353e-07
-0.039284414672851604,1.83263325392841e-06,2.08498229279083e-08,2.2497542976778095e-06,-4.1712104374939947e-07
-0.031353436279296897,1.40222913656014e-06,1.98202444992044e-08,1.7955601121648406e-06,-3.9333097560470056e-07
-0.0250405471801758,1.06307668187825e-06,1.99061696930366e-08,1.4340312590615257e-06,-3.709545771832757e-07
-0.0199998062133789,7.95710076313779e-07,1.92247991198905e-08,1.1453562527524973e-06,-3.496461764387183e-07
-0.0159527374267578,5.71466974943132e-07,1.82441476073787e-08,9.135872300619112e-07,-3.421202551187792e-07
-0.0127374092102051,3.99298164286464e-07,1.8439123368516e-08,7.29450632027445e-07,-3.3015246774098096e-07
-0.0101906639099121,2.67530313410982e-07,1.806221754406e-08,5.836026861654826e-07,-3.160723727545006e-07
-0.00813584747314453,1.57593024482155e-07,1.79387753419851e-08,4.659267032584099e-07,-3.083336787762549e-07
-0.006496900939941411,6.27068723345905e-08,1.74082308072655e-08,3.7206691083324726e-07,-3.0936003849865676e-07
-0.00520758018493652,-2.6694634221564e-09,1.73702917739715e-08,2.98229615971832e-07,-3.008990793939884e-07
-0.0041672908782959,-5.26480538521233e-08,1.73593852759635e-08,2.386539456218195e-07,-2.913019994739428e-07
-0.00332205581665039,-1.03120471202149e-07,1.69362562028036e-08,1.9024871346243392e-07,-2.9336918466458294e-07
-0.0026485668182373,-1.47391922246793e-07,1.67939666296905e-08,1.5167909797403834e-07,-2.990710202208314e-07
-0.0021382360458374,-1.71141546311598e-07,1.67857596982173e-08,1.2245328773847572e-07,-2.935948340500737e-07
-0.0017100980758667,-1.95971911078706e-07,1.74134893200823e-08,9.793452512073258e-08,-2.9390643619943857e-07
-0.0013702866554260301,-2.17245980259257e-07,1.70575871716296e-08,7.847407980411397e-08,-2.95720060063371e-07
-0.0011004003524780301,-2.33362851999537e-07,1.68880911941171e-08,6.301813181562982e-08,-2.963809838151668e-07
-0.000875903987884521,-2.49400217677031e-07,1.75354376180437e-08,5.016159149898546e-08,-2.995618091760164e-07
-0.000701704597473145,-2.50580445297949e-07,1.748529744687e-08,4.018547678544022e-08,-2.907659220833892e-07
-0.0005863894462585451,-2.57278301408838e-07,1.68194184094431e-08,3.358156632392841e-08,-2.908598677327664e-07
-0.000457580089569092,-2.68649858424552e-07,1.59253972305046e-08,2.6204864743760118e-08,-2.948547231683121e-07
-0.000365573358535767,-2.69752712246546e-07,1.63698156604336e-08,2.0935789455728497e-08,-2.906885017022745e-07
-0.000299328517913818,-2.78679018538699e-07,1.72922272099088e-08,1.7142055576037908e-08,-2.9582107411473696e-07
-0.000250258255004883,-2.758875976418e-07,1.69991781777719e-08,1.433188172498526e-08,-2.902194793667853e-07
-0.000220816111564636,-2.77806913640419e-07,1.63160017073906e-08,1.2645778233584198e-08,-2.904526918740032e-07
-0.00017174586057663,-2.77907080528765e-07,1.66395503494745e-08,9.835605065223694e-09,-2.877426855939887e-07
-0.000143530476093292,-2.82372890502978e-07,1.64604936014445e-08,8.219756056637364e-09,-2.9059264655961537e-07
0.00011286157369613601,-2.88739956672549e-07,1.67533084035201e-08,-6.463398082421568e-09,-2.8227655859012745e-07
0.00014107697010040302,-2.94726353507823e-07,1.70452170958743e-08,-8.07924777370004e-09,-2.8664710573412295e-07
0.000175426149368286,-2.94595224572556e-07,1.68088039492113e-08,-1.0046369196360041e-08,-2.8454885537619594e-07
0.00022940340042114298,-2.95880299921581e-07,1.71566643230215e-08,-1.3137558247903167e-08,-2.8274274167367785e-07
0.000320183372497559,-3.01186989678096e-07,1.64569410430178e-08,-1.8336379053120055e-08,-2.828506106249759e-07
0.00038642821311950703,-3.07403983709503e-07,1.66204434991167e-08,-2.213011293281059e-08,-2.8527387077669244e-07
0.0005164643764495849,-3.11602972220359e-07,1.66822770354734e-08,-2.957707172656218e-08,-2.820259004937968e-07
0.000640366744995117,-3.19833056733415e-07,1.67963278100451e-08,-3.667275810624005e-08,-2.83160298627175e-07
0.000817019653320312,-3.29556237450904e-07,1.62836083188154e-08,-4.678938178541483e-08,-2.827668556654892e-07
0.00104274272918701,-3.38463191479946e-07,1.64045653417902e-08,-5.97161738541051e-08,-2.787470176258409e-07
0.00131508264541626,-3.50235730343415e-07,1.65708645021322e-08,-7.531263626975586e-08,-2.749230940736592e-07
0.00165121383666992,-3.66279757886068e-07,1.64962285971717e-08,-9.456232086869892e-08,-2.717174370173691e-07
0.00205972366333008,-3.85908445372787e-07,1.67240805227719e-08,-1.1795701176140655e-07,-2.6795143361138046e-07
0.00260563011169434,-4.09471695684903e-07,1.66220770152966e-08,-1.4922018288321704e-07,-2.602515128016859e-07
0.0032545841217041004,-4.3648364672788e-07,1.64944511025191e-08,-1.8638471963839147e-07,-2.500989270894886e-07
0.00408509826660156,-4.72480794773817e-07,1.59870258278916e-08,-2.3394690892707413e-07,-2.3853388584674286e-07
0.00511679992675781,-5.15566396634953e-07,1.5772316199553e-08,-2.9303077878200383e-07,-2.2253561785294917e-07
0.006423295593261721,-5.78223671288505e-07,1.59230497295414e-08,-3.678516527874367e-07,-2.1037201850106828e-07
0.00807573623657227,-6.50775393372249e-07,1.59199192215218e-08,-4.624842308697191e-07,-1.882911625025299e-07
0.0101096984863281,-7.36563127510403e-07,1.60824598079749e-08,-5.789659285304684e-07,-1.5759719897993462e-07
0.0126944732666016,-8.6217199014199e-07,1.55097686625325e-08,-7.269917606289211e-07,-1.3518022951306888e-07
0.015909800720214803,-1.01769097421511e-06,1.55455876050408e-08,-9.111283149710878e-07,-1.0656265924402228e-07
0.0199163864135742,-1.20942647952449e-06,1.50441268845335e-08,-1.1405789369980197e-06,-6.884754252647033e-08
0.0249767562866211,-1.46182540128398e-06,1.44087100445272e-08,-1.430378058724381e-06,-3.144734255959891e-08
0.031303137207031304,-1.77111623571312e-06,1.46056937379539e-08,-1.7926795664079268e-06,2.156333069480683e-08
0.0392255310058594,-2.20122312051042e-06,1.3648477458986e-08,-2.2463821261949975e-06,4.515900568457738e-08
0.049140176391601606,-2.73928603292828e-06,1.25397405237861e-08,-2.814177682073287e-06,7.489164914500696e-08
0.061557403564453106,-3.40988326544682e-06,1.14886025032465e-08,-3.5252920115091264e-06,1.1540874606230642e-07
0.0771592895507812,-4.28465082831591e-06,9.97569295990152e-09,-4.418786552332151e-06,1.341357240162407e-07
0.09665979614257811,-5.37382549013946e-06,1.14962668898215e-08,-5.535548730848402e-06,1.6172324070894211e-07
0.12109432373046901,-6.73849270314328e-06,5.97048492815354e-09,-6.934874237168698e-06,1.9638153402541826e-07
0.151719079589844,-8.46201741139164e-06,3.74778901395207e-08,-8.688704011233686e-06,2.266865998420457e-07
0.190065026855469,-1.06309503882159e-05,7.400048874271041e-09,-1.0884713812519705e-05,2.537634243038056e-07
0.23812934570312502,-1.33252989580758e-05,2.40366203643324e-08,-1.3637278889356613e-05,3.119799312808133e-07
0.298331176757812,-1.67502393762073e-05,2.21171702613103e-08,-1.7084939476163162e-05,3.347000999558631e-07
0.373777905273438,-2.10408243152524e-05,3.18774633363096e-08,-2.1405650453716838e-05,3.6482613846443667e-07
0.46826142578125,-2.64251693903139e-05,4.25499843951313e-08,-2.6816567431667312e-05,3.913980413534111e-07
0.5866470703125001,-3.31811437280994e-05,5.92946540552401e-08,-3.359632003293482e-05,4.151763048354179e-07
0.734968017578125,-4.16642971066203e-05,7.98837317820636e-08,-4.209041855331025e-05,4.2612144668994996e-07
0.92076396484375,-5.23049945362224e-05,1.04194782847221e-07,-5.2730649146864814e-05,4.256546106424155e-07
1.1535716796875,-6.56004459457171e-05,1.33409910013875e-07,-6.606316692430883e-05,4.627209785917257e-07
1.44517158203125,-8.22958697363351e-05,1.66873570543009e-07,-8.276261730338357e-05,4.6674756704847187e-07
1.8105130859375,-0.0001032544319723,2.21771181155564e-07,-0.0001036851288229754,4.306968506754107e-07
2.2682476562500002,-0.0001294591350751,2.87588990615681e-07,-0.0001298988404267253,4.3970535162527954e-07
2.8416482421875,-0.0001622860170329,3.99634857331426e-07,-0.0001627365559239949,4.5053889109489893e-07
3.5600148437500003,-0.0002035556779442,5.68245332265507e-07,-0.00020387623848340728,3.2056053920727834e-07
4.4599800781250005,-0.0002549652432045,8.96812559642337e-07,-0.00025541577828963456,4.505350851345506e-07
5.58747578125,-0.0003196139040824,1.08437513350799e-06,-0.00031998561660446373,3.7171252206374397e-07
6.99994609375,-0.0004005428184238,8.28868758115293e-07,-0.00040087548558564073,3.326671618407158e-07
6.9999578125,-0.000400386529739,8.22814930151451e-07,-0.0004008761566993227,4.89626960322744e-07
