Magnetic Field (T),Moment (muB/f.u.),M. Std. Err. (muB/f.u.),Moment (muB/f.u.)_lin-part,Moment (muB/f.u.)_y-lin-subtract
-0.121102917480469,0.11138852320916157,0.00011074990265566164,0.11203433194292849,-0.0006458087337669128
-0.15172275390625,0.13919967303193767,0.00010386911424046986,0.14036125411404277,-0.001161581082105114
-0.190078515625,0.17431103393048308,0.000135880937881109,0.17584480999960048,-0.0015337760691174003
-0.238126879882813,0.2181239828054524,0.0002211615406577128,0.22029515440557007,-0.002171171600117685
-0.298347119140625,0.27311123573945434,0.00036470361328313654,0.27600590370094,-0.0028946679614857123
-0.37376809082031304,0.3425272031762527,0.000524425221611922,0.3457791044826893,-0.0032519013064366354
-0.46826142578125,0.4294165173024519,0.0007132582645017402,0.4331964671330589,-0.00377994983060702
-0.58665078125,0.538651177629318,0.0009617639426353793,0.5427204375298448,-0.0040692599005268115
-0.7349619140625,0.6756982983435765,0.0012704672378939747,0.6799255439801261,-0.004227245636549486
-0.9207774414062501,0.8472008731450879,0.0016916996057614174,0.8518265923090187,-0.004625719163930856
-1.1535470703125001,1.0625963875581514,0.0021529976695867626,1.0671656643451726,-0.004569276787021016
-1.4451826171875,1.3326213926200976,0.002813373099231743,1.3369625804287228,-0.004341187808625363
-1.8105265625,1.6696800826593272,0.003572958605181577,1.6749483671797392,-0.00526828452041197
-2.268218359375,2.09338871060936,0.00470544482688264,2.098366694049684,-0.004977983440324362
-2.8416677734375,2.625049480630549,0.006186346541784295,2.6288743262701653,-0.0038248456396161802
-3.560008203125,3.2884105636303644,0.009261426431973694,3.2934230573989147,-0.005012493768549938
-4.459966796875,4.1210300540286156,0.014810365954669339,4.12598978596959,-0.0049597319409749345
-5.58745234375,5.165876189036776,0.017668008980784817,5.169045499634127,-0.0031693105973501336
-6.9999703125,6.4698233932142255,0.01356332547696708,6.475789468141826,-0.005966074927601407
-5.587520312500001,5.164801195362992,0.01733292668981026,5.169108378660146,-0.0043071832971542275
