Field [T],Moment (m) [emu],Moment (m) [emu]_lin-part,Moment (m) [emu]_y-lin-subtract
1.1511748640000001,-2.88e-05,-6.802431948092933e-05,3.922431948092933e-05
1.161178896,-2.93e-05,-6.861546987010724e-05,3.931546987010724e-05
1.171184835,-3.02e-05,-6.9206732946229e-05,3.9006732946229004e-05
1.181188488,-3.07e-05,-6.979786093983706e-05,3.909786093983706e-05
1.191193723,-3.12e-05,-7.038908241574463e-05,3.918908241574463e-05
1.201198858,-3.13e-05,-7.098029798253086e-05,3.968029798253086e-05
1.211202866,-3.24e-05,-7.157144695351967e-05,3.917144695351967e-05
1.221208163,-3.29e-05,-7.216267209308247e-05,3.926267209308247e-05
1.231213552,-3.32e-05,-7.275390266903689e-05,3.955390266903689e-05
1.241218291,-3.42e-05,-7.334509483570264e-05,3.9145094835702644e-05
1.251223355,-3.42e-05,-7.393630620701274e-05,3.973630620701274e-05
1.261227107,-3.51e-05,-7.452744005065092e-05,3.942744005065092e-05
1.271231952,-3.6e-05,-7.511863848098528e-05,3.911863848098528e-05
1.281237768,-3.59e-05,-7.57098942888878e-05,3.980989428888781e-05
1.291241979,-3.68e-05,-7.630105525539291e-05,3.950105525539291e-05
1.301247128,-3.77e-05,-7.689227164945614e-05,3.919227164945614e-05
1.3112519759999999,-3.79e-05,-7.748347025706414e-05,3.958347025706414e-05
1.3212578970000002,-3.87e-05,-7.807473226954407e-05,3.937473226954407e-05
1.331262533,-3.93e-05,-7.866591834981485e-05,3.936591834981485e-05
1.34126725,-3.94e-05,-7.925710921647391e-05,3.9857109216473906e-05
1.351271743,-4.06e-05,-7.984828684670118e-05,3.924828684670118e-05
1.361277858,-4.07e-05,-8.043956032287648e-05,3.973956032287648e-05
1.371281889,-4.12e-05,-8.10307106529632e-05,3.9830710652963196e-05
1.381287201,-4.22e-05,-8.162193667889418e-05,3.942193667889418e-05
1.391293198,-4.26e-05,-8.221320318230633e-05,3.961320318230633e-05
1.401297505,-4.32e-05,-8.280436982156792e-05,3.9604369821567916e-05
1.411303024,-4.41e-05,-8.339560807938007e-05,3.929560807938007e-05
1.421308626,-4.43e-05,-8.398685124176294e-05,3.968685124176294e-05
1.431313075,-4.48e-05,-8.457802627197682e-05,3.9778026271976827e-05
1.4413184700000001,-4.6e-05,-8.516925720247854e-05,3.916925720247854e-05
1.451322596,-4.62e-05,-8.57604131462305e-05,3.9560413146230505e-05
1.461328651,-4.7e-05,-8.635168307693302e-05,3.935168307693302e-05
1.471333197,-4.74e-05,-8.69428638389946e-05,3.9542863838994594e-05
1.481337847,-4.77e-05,-8.753405074654235e-05,3.983405074654235e-05
1.4913440210000002,-4.85e-05,-8.812532770909926e-05,3.9625327709099265e-05
1.5013485020000001,-4.9e-05,-8.871650463023197e-05,3.971650463023197e-05
1.5113538880000001,-4.95e-05,-8.930773502891275e-05,3.9807735028912756e-05
1.5213579400000001,-5.04e-05,-8.989888659991494e-05,3.9498886599914945e-05
1.5313645370000002,-5.05e-05,-9.049018855805508e-05,3.999018855805508e-05
1.5413673030000001,-5.11e-05,-9.108126413775692e-05,3.9981264137756916e-05
1.551373915,-5.22e-05,-9.167256698226525e-05,3.947256698226525e-05
1.561378443,-5.21e-05,-9.226374668068498e-05,4.016374668068498e-05
1.571383009,-5.29e-05,-9.285492862457082e-05,3.9954928624570825e-05
1.581389553,-5.39e-05,-9.344622745087665e-05,3.954622745087665e-05
1.591392801,-5.38e-05,-9.403733151254332e-05,4.023733151254332e-05
1.6013986020000002,-5.46e-05,-9.462858643407765e-05,4.002858643407765e-05
1.611404384,-5.57e-05,-9.521984023287892e-05,3.951984023287892e-05
1.621409349,-5.59e-05,-9.581104575415888e-05,3.991104575415888e-05
1.631413963,-5.67e-05,-9.640223053442296e-05,3.970223053442296e-05
1.6414183900000001,-5.76e-05,-9.699340426463017e-05,3.939340426463017e-05
1.651424517,-5.79e-05,-9.758467844990001e-05,3.9684678449900015e-05
1.6614292050000001,-5.85e-05,-9.81758676029139e-05,3.96758676029139e-05
1.6714334910000002,-5.92e-05,-9.876703300126001e-05,3.9567033001260005e-05
1.6814401460000001,-5.91e-05,-9.935833838669053e-05,4.025833838669053e-05
1.6914445790000003,-6.03e-05,-9.9949512471445e-05,3.9649512471445e-05
1.701449522,-6.08e-05,-0.00010054071669271827,3.974071669271827e-05
1.7114538570000002,-6.11e-05,-0.00010113188498653384,4.003188498653384e-05
1.7214595529999999,-6.21e-05,-0.00010172313370349073,3.9623133703490726e-05
1.7314634440000003,-6.24e-05,-0.0001023142757608076,3.9914275760807605e-05
1.7414706640000002,-6.3e-05,-0.00010290561453277365,3.9905614532773645e-05
1.7514746360000002,-6.4e-05,-0.00010349676137647876,3.9496761376478767e-05
1.761479006,-6.42e-05,-0.00010408793173848679,3.9887931738486786e-05
1.7714853950000002,-6.44e-05,-0.00010467922140565457,4.027922140565458e-05
1.781489719,-6.55e-05,-0.00010527038904946677,3.977038904946676e-05
1.7914960670000002,-6.61e-05,-0.0001058616762938948,3.97616762938948e-05
1.8014987690000002,-6.68e-05,-0.00010645274809175897,3.965274809175897e-05
1.8115064040000002,-6.74e-05,-0.00010704411138657856,3.9644111386578565e-05
1.8215101180000002,-6.78e-05,-0.00010763524298475064,3.983524298475065e-05
1.8315158169999999,-6.84e-05,-0.00010822649187898118,3.9826491878981184e-05
1.8415206910000002,-6.91e-05,-0.00010881769202296076,3.971769202296076e-05
1.851526343,-6.94e-05,-0.00010940893813990427,4.000893813990426e-05
1.8615313160000002,-7.03e-05,-0.00011000014413391397,3.970014413391397e-05
1.871536002,-7.09e-05,-0.0001105913331687454,3.9691333168745396e-05
1.881541243,-7.12e-05,-0.00011118255499920025,3.9982554999200254e-05
1.8915469130000002,-7.19e-05,-0.00011177380217978563,3.9873802179785626e-05
1.9015511250000001,-7.3e-05,-0.00011236496320538195,3.936496320538195e-05
1.911557734,-7.31e-05,-0.00011295626587261664,3.985626587261664e-05
1.921562605,-7.39e-05,-0.00011354746583932256,3.964746583932257e-05
1.931568149,-7.45e-05,-0.00011413870557441505,3.963870557441506e-05
1.941571635,-7.47e-05,-0.00011472982369979048,4.002982369979048e-05
1.9515774620000002,-7.56e-05,-0.00011532108015769636,3.9721080157696366e-05
1.961582965,-7.62e-05,-0.0001159123174700491,3.97123174700491e-05
1.9715887900000002,-7.65e-05,-0.00011650357380977254,4.000357380977254e-05
1.981593275,-7.71e-05,-0.0001170947509672701,3.9994750967270096e-05
1.9915987389999998,-7.83e-05,-0.00011768598597506552,3.938598597506551e-05
2.000009822,-7.86e-05,-0.00011818300707504379,3.958300707504379e-05
