#RUN ON SOFTWARE VERSION:,,,,,,,
1.2,,,,,,,
#FIELD CONFIGURATIONS,,,,,,,
Magnet: EM7-CSB,,,,,,,
Power supply: LS648,,,,,,,
Magnet mode: High field,,,,,,,
Head amplitude: 100%,,,,,,,
Gap settings: Gap 2 - RT B,,,,,,,
Coil set name: LC86,,,,,,,
Coil set serial number: A1302,,,,,,,
Coil set balance number: 0.2,,,,,,,
Moment X calibration value: -24.9684255428087 emu/volt,,,,,,,
Moment X calibration field: 5000 Oe,,,,,,,
Moment X calibration expected moment: 6.92 emu,,,,,,,
Moment X calibration standard ID: ,,,,,,,
Moment X calibration comments: by Andrea,,,,,,,
#SAMPLE SETTINGS,,,,,,,
ID: Sample1,,,,,,,
Volume: 1.00000 cm,,,,,,,
Area: 1.00000 cm,,,,,,,
Mass: 1.00000 g,,,,,,,
Demagnetization factor: 0.00000 in CGS,,,,,,,
#HYSTERESIS MEASUREMENT,,,,,,,
#ACQUISITION SETUP,,,,,,,
Max field: 20 kOe,,,,,,,
Field step size: 100 Oe,,,,,,,
Include initial curve: False,,,,,,,
Averaging time: 2 s,,,,,,,
2,0,0,-14913.43678,4.77E-05,699.2,GOOD,GOOD
2,0,0,-15013.48754,4.88E-05,701.2,GOOD,GOOD
2,0,0,-15113.53761,4.90E-05,703.2,GOOD,GOOD
2,0,0,-15213.58585,4.94E-05,705.2,GOOD,GOOD
2,0,0,-15313.62013,5.06E-05,707.2,GOOD,GOOD
2,0,0,-15413.68481,5.11E-05,709.2,GOOD,GOOD
2,0,0,-15513.73189,5.16E-05,711.2,GOOD,GOOD
2,0,0,-15613.7772,5.27E-05,713.2,GOOD,GOOD
2,0,0,-15713.84344,5.28E-05,715.2,GOOD,GOOD
2,0,0,-15813.87557,5.35E-05,717.2,GOOD,GOOD
2,0,0,-15913.94172,5.44E-05,719.2,GOOD,GOOD
2,0,0,-16013.98301,5.44E-05,721.2,GOOD,GOOD
2,0,0,-16114.04411,5.51E-05,723.2,GOOD,GOOD
2,0,0,-16214.0909,5.62E-05,725.2,GOOD,GOOD
2,0,0,-16314.14105,5.67E-05,727.2,GOOD,GOOD
2,0,0,-16414.19656,5.66E-05,729.2,GOOD,GOOD
2,0,0,-16514.23785,5.79E-05,731.2,GOOD,GOOD
2,0,0,-16614.30681,5.84E-05,733.2,GOOD,GOOD
2,0,0,-16714.34393,5.87E-05,735.2,GOOD,GOOD
2,0,0,-16814.40099,5.98E-05,737.2,GOOD,GOOD
2,0,0,-16914.44905,5.99E-05,739.2,GOOD,GOOD
2,0,0,-17014.49808,6.05E-05,741.2,GOOD,GOOD
2,0,0,-17114.55105,6.15E-05,743.2,GOOD,GOOD
2,0,0,-17214.59153,6.16E-05,745.2,GOOD,GOOD
2,0,0,-17314.65824,6.23E-05,747.2,GOOD,GOOD
2,0,0,-17414.70624,6.31E-05,749.2,GOOD,GOOD
2,0,0,-17514.75739,6.40E-05,751.2,GOOD,GOOD
2,0,0,-17614.79951,6.39E-05,753.2,GOOD,GOOD
2,0,0,-17714.85099,6.47E-05,755.2,GOOD,GOOD
2,0,0,-17814.9222,6.59E-05,757.2,GOOD,GOOD
2,0,0,-17914.95499,6.57E-05,759.2,GOOD,GOOD
2,0,0,-18015.01622,6.69E-05,761.2,GOOD,GOOD
2,0,0,-18115.06497,6.73E-05,763.2,GOOD,GOOD
2,0,0,-18215.10922,6.74E-05,765.2,GOOD,GOOD
2,0,0,-18315.16636,6.86E-05,767.2,GOOD,GOOD
2,0,0,-18415.21418,6.91E-05,769.2,GOOD,GOOD
2,0,0,-18515.2742,6.93E-05,771.2,GOOD,GOOD
2,0,0,-18615.31317,6.99E-05,773.2,GOOD,GOOD
2,0,0,-18715.37888,7.12E-05,775.2,GOOD,GOOD
2,0,0,-18815.42395,7.14E-05,777.2,GOOD,GOOD
2,0,0,-18915.47397,7.18E-05,779.2,GOOD,GOOD
2,0,0,-19015.53929,7.25E-05,781.2,GOOD,GOOD
2,0,0,-19115.58323,7.31E-05,783.2,GOOD,GOOD
2,0,0,-19215.63912,7.39E-05,785.2,GOOD,GOOD
2,0,0,-19315.68812,7.43E-05,787.2,GOOD,GOOD
2,0,0,-19415.73633,7.48E-05,789.2,GOOD,GOOD
2,0,0,-19515.79282,7.52E-05,791.2,GOOD,GOOD
2,0,0,-19615.84563,7.61E-05,793.2,GOOD,GOOD
2,0,0,-19715.90454,7.65E-05,795.2,GOOD,GOOD
2,0,0,-19815.95065,7.73E-05,797.2,GOOD,GOOD
2,0,0,-19916.0197,7.80E-05,799.2,GOOD,GOOD
2,0,0,-20000.05406,7.81E-05,801.73,GOOD,GOOD
,,,,,,,
2,0,1,-20000.09636,7.84E-05,803.74,GOOD,GOOD
2,0,1,-19901.84761,7.77E-05,806.94,GOOD,GOOD
2,0,1,-19801.68026,7.71E-05,808.94,GOOD,GOOD
2,0,1,-19701.58863,7.62E-05,810.94,GOOD,GOOD
2,0,1,-19601.52128,7.56E-05,812.94,GOOD,GOOD
2,0,1,-19501.45889,7.49E-05,814.94,GOOD,GOOD
2,0,1,-19401.39952,7.44E-05,816.94,GOOD,GOOD
2,0,1,-19301.34184,7.43E-05,818.94,GOOD,GOOD
2,0,1,-19201.28619,7.31E-05,820.94,GOOD,GOOD
2,0,1,-19101.2383,7.29E-05,822.94,GOOD,GOOD
2,0,1,-19001.18699,7.25E-05,824.94,GOOD,GOOD
2,0,1,-18901.13225,7.11E-05,826.94,GOOD,GOOD
2,0,1,-18801.09286,7.13E-05,828.94,GOOD,GOOD
2,0,1,-18701.03993,7.07E-05,830.94,GOOD,GOOD
2,0,1,-18600.98716,6.95E-05,832.94,GOOD,GOOD
2,0,1,-18500.96657,6.93E-05,834.94,GOOD,GOOD
2,0,1,-18400.89689,6.85E-05,836.94,GOOD,GOOD
2,0,1,-18300.8601,6.80E-05,838.94,GOOD,GOOD
2,0,1,-18200.81907,6.81E-05,840.94,GOOD,GOOD
2,0,1,-18100.77128,6.69E-05,842.94,GOOD,GOOD
2,0,1,-18000.72832,6.63E-05,844.94,GOOD,GOOD
2,0,1,-17900.67779,6.61E-05,846.94,GOOD,GOOD
2,0,1,-17800.64043,6.50E-05,848.94,GOOD,GOOD
2,0,1,-17700.59399,6.46E-05,850.94,GOOD,GOOD
2,0,1,-17600.54868,6.40E-05,852.94,GOOD,GOOD
2,0,1,-17500.51696,6.32E-05,854.94,GOOD,GOOD
2,0,1,-17400.46758,6.26E-05,856.94,GOOD,GOOD
2,0,1,-17300.41916,6.24E-05,858.94,GOOD,GOOD
2,0,1,-17200.38479,6.14E-05,860.94,GOOD,GOOD
2,0,1,-17100.32402,6.10E-05,862.94,GOOD,GOOD
2,0,1,-17000.31821,6.06E-05,864.94,GOOD,GOOD
2,0,1,-16900.25484,5.95E-05,866.94,GOOD,GOOD
2,0,1,-16800.21796,5.92E-05,868.94,GOOD,GOOD
2,0,1,-16700.19205,5.90E-05,870.94,GOOD,GOOD
2,0,1,-16600.13376,5.79E-05,872.94,GOOD,GOOD
2,0,1,-16500.10061,5.72E-05,874.94,GOOD,GOOD
2,0,1,-16400.0666,5.70E-05,876.94,GOOD,GOOD
2,0,1,-16300.02046,5.64E-05,878.94,GOOD,GOOD
2,0,1,-16199.99524,5.54E-05,880.94,GOOD,GOOD
2,0,1,-16099.94068,5.55E-05,882.94,GOOD,GOOD
2,0,1,-15999.9149,5.44E-05,884.94,GOOD,GOOD
2,0,1,-15899.87977,5.36E-05,886.94,GOOD,GOOD
2,0,1,-15799.83259,5.36E-05,888.94,GOOD,GOOD
2,0,1,-15699.80991,5.28E-05,890.94,GOOD,GOOD
2,0,1,-15599.75385,5.21E-05,892.94,GOOD,GOOD
2,0,1,-15499.72927,5.21E-05,894.94,GOOD,GOOD
2,0,1,-15399.69107,5.10E-05,896.94,GOOD,GOOD
2,0,1,-15299.6416,5.03E-05,898.94,GOOD,GOOD
2,0,1,-15199.62471,5.01E-05,900.94,GOOD,GOOD
2,0,1,-15099.56201,4.89E-05,902.94,GOOD,GOOD
2,0,1,-14999.5416,4.86E-05,904.94,GOOD,GOOD
2,0,1,-14899.49089,4.82E-05,906.94,GOOD,GOOD
2,0,1,-14799.45598,4.72E-05,908.94,GOOD,GOOD
2,0,1,-14699.4332,4.67E-05,910.94,GOOD,GOOD
2,0,1,-14599.37218,4.63E-05,912.94,GOOD,GOOD
2,0,1,-14499.35243,4.53E-05,914.94,GOOD,GOOD
2,0,1,-14399.31326,4.49E-05,916.94,GOOD,GOOD
2,0,1,-14299.26759,4.44E-05,918.94,GOOD,GOOD
2,0,1,-14199.24982,4.36E-05,920.94,GOOD,GOOD
2,0,1,-14099.18981,4.32E-05,922.94,GOOD,GOOD
2,0,1,-13999.16674,4.29E-05,924.94,GOOD,GOOD
2,0,1,-13899.13812,4.16E-05,926.94,GOOD,GOOD
2,0,1,-13799.09097,4.14E-05,928.94,GOOD,GOOD
2,0,1,-13699.06119,4.12E-05,930.94,GOOD,GOOD
2,0,1,-13599.00743,4.01E-05,932.94,GOOD,GOOD
2,0,1,-13498.98837,3.94E-05,934.94,GOOD,GOOD
2,0,1,-13398.94156,3.95E-05,936.94,GOOD,GOOD
2,0,1,-13298.90368,3.87E-05,938.94,GOOD,GOOD
2,0,1,-13198.86707,3.78E-05,940.94,GOOD,GOOD
2,0,1,-13098.82971,3.74E-05,942.94,GOOD,GOOD
2,0,1,-12998.79818,3.70E-05,944.94,GOOD,GOOD
2,0,1,-12898.75876,3.61E-05,946.94,GOOD,GOOD
2,0,1,-12798.71222,3.58E-05,948.94,GOOD,GOOD
2,0,1,-12698.6791,3.52E-05,950.94,GOOD,GOOD
2,0,1,-12598.64217,3.45E-05,952.94,GOOD,GOOD
2,0,1,-12498.59265,3.39E-05,954.94,GOOD,GOOD
2,0,1,-12398.55949,3.37E-05,956.94,GOOD,GOOD
2,0,1,-12298.52067,3.28E-05,958.94,GOOD,GOOD
2,0,1,-12198.48545,3.22E-05,960.94,GOOD,GOOD
2,0,1,-12098.43921,3.18E-05,962.94,GOOD,GOOD
2,0,1,-11998.40328,3.10E-05,964.94,GOOD,GOOD
2,0,1,-11898.35799,3.05E-05,966.94,GOOD,GOOD
2,0,1,-11798.32376,3.01E-05,968.94,GOOD,GOOD
2,0,1,-11698.2966,2.94E-05,970.94,GOOD,GOOD
2,0,1,-11598.24812,2.89E-05,972.94,GOOD,GOOD
2,0,1,-11498.19318,2.83E-05,974.94,GOOD,GOOD
2,0,1,-11398.18793,2.77E-05,976.94,GOOD,GOOD
2,0,1,-11298.11069,2.71E-05,978.94,GOOD,GOOD
2,0,1,-11198.0862,2.65E-05,980.94,GOOD,GOOD
2,0,1,-11098.0348,2.58E-05,982.94,GOOD,GOOD
2,0,1,-10998.00247,2.52E-05,984.94,GOOD,GOOD
2,0,1,-10897.96464,2.49E-05,986.94,GOOD,GOOD
2,0,1,-10797.9106,2.40E-05,988.94,GOOD,GOOD
2,0,1,-10697.87804,2.34E-05,990.94,GOOD,GOOD
2,0,1,-10597.83776,2.32E-05,992.94,GOOD,GOOD
2,0,1,-10497.78813,2.25E-05,994.94,GOOD,GOOD
2,0,1,-10397.7566,2.16E-05,996.94,GOOD,GOOD
2,0,1,-10297.70886,2.11E-05,998.94,GOOD,GOOD
2,0,1,-10197.68036,2.07E-05,1000.94,GOOD,GOOD
2,0,1,-10097.61864,2.02E-05,1002.94,GOOD,GOOD
2,0,1,-9997.582998,1.95E-05,1004.94,GOOD,GOOD
2,0,1,-9897.536567,1.92E-05,1006.94,GOOD,GOOD
2,0,1,-9797.490619,1.85E-05,1008.94,GOOD,GOOD
2,0,1,-9697.445097,1.78E-05,1010.94,GOOD,GOOD
2,0,1,-9597.397144,1.76E-05,1012.94,GOOD,GOOD
2,0,1,-9497.34849,1.68E-05,1014.94,GOOD,GOOD
2,0,1,-9397.315772,1.61E-05,1016.94,GOOD,GOOD
2,0,1,-9297.259302,1.55E-05,1018.94,GOOD,GOOD
2,0,1,-9197.223155,1.54E-05,1020.94,GOOD,GOOD
2,0,1,-9097.157125,1.47E-05,1022.94,GOOD,GOOD
2,0,1,-8997.13467,1.41E-05,1024.94,GOOD,GOOD
2,0,1,-8897.080143,1.36E-05,1026.94,GOOD,GOOD
2,0,1,-8797.034364,1.29E-05,1028.94,GOOD,GOOD
2,0,1,-8696.998412,1.21E-05,1030.94,GOOD,GOOD
2,0,1,-8596.952748,1.18E-05,1032.94,GOOD,GOOD
2,0,1,-8496.893651,1.14E-05,1034.94,GOOD,GOOD
2,0,1,-8396.841739,1.06E-05,1036.94,GOOD,GOOD
2,0,1,-8296.788572,1.02E-05,1038.94,GOOD,GOOD
2,0,1,-8196.762109,9.45E-06,1040.94,GOOD,GOOD
2,0,1,-8096.694973,8.94E-06,1042.94,GOOD,GOOD
2,0,1,-7996.658751,8.61E-06,1044.94,GOOD,GOOD
2,0,1,-7896.59942,7.63E-06,1046.94,GOOD,GOOD
2,0,1,-7796.549034,7.34E-06,1048.94,GOOD,GOOD
2,0,1,-7696.501522,6.90E-06,1050.94,GOOD,GOOD
2,0,1,-7596.447011,6.20E-06,1052.94,GOOD,GOOD
2,0,1,-7496.40614,5.65E-06,1054.94,GOOD,GOOD
2,0,1,-7396.356315,5.29E-06,1056.94,GOOD,GOOD
2,0,1,-7296.311527,4.33E-06,1058.94,GOOD,GOOD
2,0,1,-7196.257531,3.81E-06,1060.94,GOOD,GOOD
2,0,1,-7096.203418,3.38E-06,1062.94,GOOD,GOOD
2,0,1,-6996.161228,2.83E-06,1064.94,GOOD,GOOD
2,0,1,-6896.098311,2.08E-06,1066.94,GOOD,GOOD
2,0,1,-6796.062526,2.07E-06,1068.94,GOOD,GOOD
2,0,1,-6696.005085,1.11E-06,1070.94,GOOD,GOOD
2,0,1,-6595.959207,7.08E-07,1072.94,GOOD,GOOD
2,0,1,-6495.90671,2.10E-07,1074.94,GOOD,GOOD
2,0,1,-6395.849838,-7.06E-07,1076.94,GOOD,GOOD
2,0,1,-6295.807494,-1.12E-06,1078.94,GOOD,GOOD
2,0,1,-6195.749139,-1.60E-06,1080.94,GOOD,GOOD
2,0,1,-6095.706876,-2.08E-06,1082.94,GOOD,GOOD
2,0,1,-5995.648731,-2.54E-06,1084.94,GOOD,GOOD
2,0,1,-5895.610245,-2.97E-06,1086.94,GOOD,GOOD
2,0,1,-5795.555014,-3.85E-06,1088.94,GOOD,GOOD
2,0,1,-5695.512034,-4.43E-06,1090.94,GOOD,GOOD
2,0,1,-5595.457694,-4.69E-06,1092.94,GOOD,GOOD
2,0,1,-5495.407314,-5.60E-06,1094.94,GOOD,GOOD
2,0,1,-5395.36658,-6.07E-06,1096.94,GOOD,GOOD
2,0,1,-5295.304906,-6.35E-06,1098.94,GOOD,GOOD
2,0,1,-5195.254405,-7.36E-06,1100.94,GOOD,GOOD
2,0,1,-5095.206765,-7.76E-06,1102.94,GOOD,GOOD
2,0,1,-4995.160018,-8.25E-06,1104.94,GOOD,GOOD
2,0,1,-4895.114416,-8.93E-06,1106.94,GOOD,GOOD
2,0,1,-4795.05599,-9.30E-06,1108.94,GOOD,GOOD
2,0,1,-4695.019761,-9.84E-06,1110.94,GOOD,GOOD
2,0,1,-4594.958703,-1.05E-05,1112.94,GOOD,GOOD
2,0,1,-4494.917306,-1.08E-05,1114.94,GOOD,GOOD
2,0,1,-4394.870632,-1.15E-05,1116.94,GOOD,GOOD
2,0,1,-4294.824437,-1.21E-05,1118.94,GOOD,GOOD
2,0,1,-4194.775425,-1.25E-05,1120.94,GOOD,GOOD
2,0,1,-4094.727386,-1.32E-05,1122.94,GOOD,GOOD
2,0,1,-3994.67523,-1.38E-05,1124.94,GOOD,GOOD
2,0,1,-3894.620325,-1.44E-05,1126.94,GOOD,GOOD
2,0,1,-3794.571165,-1.47E-05,1128.94,GOOD,GOOD
2,0,1,-3694.538852,-1.55E-05,1130.94,GOOD,GOOD
2,0,1,-3594.477117,-1.61E-05,1132.94,GOOD,GOOD
2,0,1,-3494.433312,-1.65E-05,1134.94,GOOD,GOOD
2,0,1,-3394.388128,-1.72E-05,1136.94,GOOD,GOOD
2,0,1,-3294.345871,-1.76E-05,1138.94,GOOD,GOOD
2,0,1,-3194.291607,-1.82E-05,1140.94,GOOD,GOOD
2,0,1,-3094.272388,-1.90E-05,1142.94,GOOD,GOOD
2,0,1,-2994.20842,-1.91E-05,1144.94,GOOD,GOOD
2,0,1,-2894.138697,-1.95E-05,1146.94,GOOD,GOOD
2,0,1,-2794.105974,-2.04E-05,1148.94,GOOD,GOOD
2,0,1,-2694.064163,-2.06E-05,1150.94,GOOD,GOOD
2,0,1,-2593.992669,-2.15E-05,1152.94,GOOD,GOOD
2,0,1,-2493.964256,-2.19E-05,1154.94,GOOD,GOOD
2,0,1,-2393.924884,-2.24E-05,1156.94,GOOD,GOOD
2,0,1,-2293.8691,-2.30E-05,1158.94,GOOD,GOOD
2,0,1,-2193.809935,-2.35E-05,1160.94,GOOD,GOOD
2,0,1,-2093.784549,-2.38E-05,1162.94,GOOD,GOOD
2,0,1,-1993.735551,-2.47E-05,1164.94,GOOD,GOOD
2,0,1,-1893.670244,-2.54E-05,1166.94,GOOD,GOOD
2,0,1,-1793.645938,-2.59E-05,1168.94,GOOD,GOOD
2,0,1,-1693.593288,-2.63E-05,1170.94,GOOD,GOOD
2,0,1,-1593.537628,-2.67E-05,1172.94,GOOD,GOOD
2,0,1,-1493.497198,-2.76E-05,1174.94,GOOD,GOOD
2,0,1,-1393.461109,-2.79E-05,1176.94,GOOD,GOOD
2,0,1,-1293.420029,-2.85E-05,1178.94,GOOD,GOOD
2,0,1,-1193.352323,-2.89E-05,1180.94,GOOD,GOOD
2,0,1,-1093.334231,-2.95E-05,1182.94,GOOD,GOOD
2,0,1,-993.2910469,-2.98E-05,1184.94,GOOD,GOOD
2,0,1,-893.2277471,-3.04E-05,1186.94,GOOD,GOOD
2,0,1,-793.1823896,-3.12E-05,1188.94,GOOD,GOOD
2,0,1,-693.1567399,-3.16E-05,1190.94,GOOD,GOOD
2,0,1,-593.1026876,-3.21E-05,1192.94,GOOD,GOOD
2,0,1,-493.0324777,-3.26E-05,1194.94,GOOD,GOOD
2,0,1,-393.0182707,-3.33E-05,1196.94,GOOD,GOOD
2,0,1,-292.955723,-3.36E-05,1198.94,GOOD,GOOD
2,0,1,-192.8729381,-3.42E-05,1200.94,GOOD,GOOD
2,0,1,-92.87388427,-3.49E-05,1202.94,GOOD,GOOD
2,0,1,7.158470725,-3.52E-05,1204.94,GOOD,GOOD
2,0,1,107.2256452,-1.44E-05,1206.94,GOOD,GOOD
2,0,1,207.2485767,3.31E-05,1208.94,GOOD,GOOD
2,0,1,307.2830525,3.30E-05,1210.94,GOOD,GOOD
2,0,1,407.3480598,3.26E-05,1212.94,GOOD,GOOD
2,0,1,507.3716977,3.16E-05,1214.94,GOOD,GOOD
2,0,1,607.4172757,3.13E-05,1216.94,GOOD,GOOD
2,0,1,707.4609025,3.08E-05,1218.94,GOOD,GOOD
2,0,1,807.4974267,3.04E-05,1220.94,GOOD,GOOD
2,0,1,907.5260849,2.95E-05,1222.94,GOOD,GOOD
2,0,1,1007.563162,2.93E-05,1224.94,GOOD,GOOD
2,0,1,1107.632942,2.86E-05,1226.94,GOOD,GOOD
2,0,1,1207.652546,2.85E-05,1228.94,GOOD,GOOD
2,0,1,1307.687752,2.78E-05,1230.94,GOOD,GOOD
2,0,1,1407.747548,2.70E-05,1232.94,GOOD,GOOD
2,0,1,1507.776678,2.67E-05,1234.94,GOOD,GOOD
2,0,1,1607.814885,2.62E-05,1236.94,GOOD,GOOD
2,0,1,1707.848709,2.57E-05,1238.94,GOOD,GOOD
2,0,1,1807.906375,2.51E-05,1240.94,GOOD,GOOD
2,0,1,1907.931525,2.44E-05,1242.94,GOOD,GOOD
2,0,1,2007.96752,2.43E-05,1244.94,GOOD,GOOD
2,0,1,2108.024803,2.31E-05,1246.94,GOOD,GOOD
2,0,1,2208.050847,2.30E-05,1248.94,GOOD,GOOD
2,0,1,2308.085747,2.24E-05,1250.94,GOOD,GOOD
2,0,1,2408.127173,2.18E-05,1252.94,GOOD,GOOD
2,0,1,2508.178698,2.15E-05,1254.94,GOOD,GOOD
2,0,1,2608.175895,2.08E-05,1256.94,GOOD,GOOD
2,0,1,2708.241763,2.00E-05,1258.94,GOOD,GOOD
2,0,1,2808.282703,1.94E-05,1260.94,GOOD,GOOD
2,0,1,2908.319289,1.91E-05,1262.94,GOOD,GOOD
2,0,1,3008.371436,1.85E-05,1264.94,GOOD,GOOD
2,0,1,3108.39912,1.79E-05,1266.94,GOOD,GOOD
2,0,1,3208.432507,1.74E-05,1268.94,GOOD,GOOD
2,0,1,3308.475708,1.71E-05,1270.94,GOOD,GOOD
2,0,1,3408.503426,1.63E-05,1272.94,GOOD,GOOD
2,0,1,3508.548325,1.57E-05,1274.94,GOOD,GOOD
2,0,1,3608.587351,1.53E-05,1276.94,GOOD,GOOD
2,0,1,3708.620739,1.46E-05,1278.94,GOOD,GOOD
2,0,1,3808.672599,1.40E-05,1280.94,GOOD,GOOD
2,0,1,3908.684739,1.36E-05,1282.94,GOOD,GOOD
2,0,1,4008.743712,1.33E-05,1284.94,GOOD,GOOD
2,0,1,4108.769522,1.24E-05,1286.94,GOOD,GOOD
2,0,1,4208.807501,1.19E-05,1288.94,GOOD,GOOD
2,0,1,4308.857636,1.14E-05,1290.94,GOOD,GOOD
2,0,1,4408.875448,1.10E-05,1292.94,GOOD,GOOD
2,0,1,4508.929439,1.04E-05,1294.94,GOOD,GOOD
2,0,1,4608.957624,9.91E-06,1296.94,GOOD,GOOD
2,0,1,4709.011048,9.28E-06,1298.94,GOOD,GOOD
2,0,1,4809.032153,8.80E-06,1300.94,GOOD,GOOD
2,0,1,4909.074198,7.64E-06,1302.94,GOOD,GOOD
2,0,1,5009.11468,7.52E-06,1304.94,GOOD,GOOD
2,0,1,5109.150108,7.23E-06,1306.94,GOOD,GOOD
2,0,1,5209.191046,6.30E-06,1308.94,GOOD,GOOD
2,0,1,5309.215781,5.65E-06,1310.94,GOOD,GOOD
2,0,1,5409.273961,5.53E-06,1312.94,GOOD,GOOD
2,0,1,5509.283213,4.91E-06,1314.94,GOOD,GOOD
2,0,1,5609.342193,4.35E-06,1316.94,GOOD,GOOD
2,0,1,5709.358369,3.69E-06,1318.94,GOOD,GOOD
2,0,1,5809.408631,2.93E-06,1320.94,GOOD,GOOD
2,0,1,5909.444451,2.86E-06,1322.94,GOOD,GOOD
2,0,1,6009.481875,2.14E-06,1324.94,GOOD,GOOD
2,0,1,6109.519945,1.32E-06,1326.94,GOOD,GOOD
2,0,1,6209.546607,9.43E-07,1328.94,GOOD,GOOD
2,0,1,6309.599036,5.63E-07,1330.94,GOOD,GOOD
2,0,1,6409.623938,-3.68E-07,1332.94,GOOD,GOOD
2,0,1,6509.66555,-4.37E-07,1334.94,GOOD,GOOD
2,0,1,6609.709383,-1.39E-06,1336.94,GOOD,GOOD
2,0,1,6709.722999,-1.78E-06,1338.94,GOOD,GOOD
2,0,1,6809.786042,-2.75E-06,1340.94,GOOD,GOOD
2,0,1,6909.805052,-2.99E-06,1342.94,GOOD,GOOD
2,0,1,7009.850778,-3.41E-06,1344.94,GOOD,GOOD
2,0,1,7109.88376,-4.02E-06,1346.94,GOOD,GOOD
2,0,1,7209.918126,-4.35E-06,1348.94,GOOD,GOOD
2,0,1,7309.968004,-4.83E-06,1350.94,GOOD,GOOD
2,0,1,7409.990866,-5.74E-06,1352.94,GOOD,GOOD
2,0,1,7510.049649,-6.26E-06,1354.94,GOOD,GOOD
2,0,1,7610.084623,-6.51E-06,1356.94,GOOD,GOOD
2,0,1,7710.122354,-7.41E-06,1358.94,GOOD,GOOD
2,0,1,7810.163868,-8.05E-06,1360.94,GOOD,GOOD
2,0,1,7910.180057,-8.46E-06,1362.94,GOOD,GOOD
2,0,1,8010.235117,-8.96E-06,1364.94,GOOD,GOOD
2,0,1,8110.271875,-9.61E-06,1366.94,GOOD,GOOD
2,0,1,8210.316458,-1.04E-05,1368.94,GOOD,GOOD
2,0,1,8310.341886,-1.04E-05,1370.94,GOOD,GOOD
2,0,1,8410.395077,-1.12E-05,1372.94,GOOD,GOOD
2,0,1,8510.431048,-1.22E-05,1374.94,GOOD,GOOD
2,0,1,8610.467287,-1.21E-05,1376.94,GOOD,GOOD
2,0,1,8710.522612,-1.28E-05,1378.94,GOOD,GOOD
2,0,1,8810.541664,-1.37E-05,1380.94,GOOD,GOOD
2,0,1,8910.597245,-1.41E-05,1382.94,GOOD,GOOD
2,0,1,9010.634502,-1.47E-05,1384.94,GOOD,GOOD
2,0,1,9110.673334,-1.53E-05,1386.94,GOOD,GOOD
2,0,1,9210.723519,-1.59E-05,1388.94,GOOD,GOOD
2,0,1,9310.762853,-1.64E-05,1390.94,GOOD,GOOD
2,0,1,9410.812008,-1.69E-05,1392.94,GOOD,GOOD
2,0,1,9510.849016,-1.76E-05,1394.94,GOOD,GOOD
2,0,1,9610.882751,-1.81E-05,1396.94,GOOD,GOOD
2,0,1,9710.936262,-1.87E-05,1398.94,GOOD,GOOD
2,0,1,9810.96966,-1.92E-05,1400.94,GOOD,GOOD
2,0,1,9911.018382,-1.92E-05,1402.94,GOOD,GOOD
2,0,1,10011.05897,-2.03E-05,1404.94,GOOD,GOOD
2,0,1,10111.10645,-2.08E-05,1406.94,GOOD,GOOD
2,0,1,10211.1489,-2.14E-05,1408.94,GOOD,GOOD
2,0,1,10311.18664,-2.22E-05,1410.94,GOOD,GOOD
2,0,1,10411.23998,-2.23E-05,1412.94,GOOD,GOOD
2,0,1,10511.28702,-2.30E-05,1414.94,GOOD,GOOD
2,0,1,10611.32624,-2.40E-05,1416.94,GOOD,GOOD
2,0,1,10711.37738,-2.40E-05,1418.94,GOOD,GOOD
2,0,1,10811.42308,-2.46E-05,1420.94,GOOD,GOOD
2,0,1,10911.47183,-2.53E-05,1422.94,GOOD,GOOD
2,0,1,11011.49226,-2.58E-05,1424.94,GOOD,GOOD
2,0,1,11111.57169,-2.64E-05,1426.94,GOOD,GOOD
2,0,1,11211.6079,-2.72E-05,1428.94,GOOD,GOOD
2,0,1,11311.64562,-2.75E-05,1430.94,GOOD,GOOD
2,0,1,11411.7065,-2.77E-05,1432.94,GOOD,GOOD
2,0,1,11511.74864,-2.88E-05,1434.94,GOOD,GOOD
2,0,1,11611.78896,-2.93E-05,1436.94,GOOD,GOOD
2,0,1,11711.84835,-3.02E-05,1438.94,GOOD,GOOD
2,0,1,11811.88488,-3.07E-05,1440.94,GOOD,GOOD
2,0,1,11911.93723,-3.12E-05,1442.94,GOOD,GOOD
2,0,1,12011.98858,-3.13E-05,1444.94,GOOD,GOOD
2,0,1,12112.02866,-3.24E-05,1446.94,GOOD,GOOD
2,0,1,12212.08163,-3.29E-05,1448.94,GOOD,GOOD
2,0,1,12312.13552,-3.32E-05,1450.94,GOOD,GOOD
2,0,1,12412.18291,-3.42E-05,1452.94,GOOD,GOOD
2,0,1,12512.23355,-3.42E-05,1454.94,GOOD,GOOD
2,0,1,12612.27107,-3.51E-05,1456.94,GOOD,GOOD
2,0,1,12712.31952,-3.60E-05,1458.94,GOOD,GOOD
2,0,1,12812.37768,-3.59E-05,1460.94,GOOD,GOOD
2,0,1,12912.41979,-3.68E-05,1462.94,GOOD,GOOD
2,0,1,13012.47128,-3.77E-05,1464.94,GOOD,GOOD
2,0,1,13112.51976,-3.79E-05,1466.94,GOOD,GOOD
2,0,1,13212.57897,-3.87E-05,1468.94,GOOD,GOOD
2,0,1,13312.62533,-3.93E-05,1470.94,GOOD,GOOD
2,0,1,13412.6725,-3.94E-05,1472.94,GOOD,GOOD
